id_inquilino,horario,ritmo,animacion,nivel_educativo,cine,leer ,deporte ,mascotas,comida,dieta,fumador,visitas,orden,musica_tipo,musica_alta,plan_perfecto,instrumento
8922,noche,nocturno,no,primaria,si,no,si,sin mascotas,pedir comida,no,no,si,relajada,reggaeton,no,salir,si
8923,noche,nocturno,si,secundaria,si,si,no,con mascotas,pedir comida,no,si,si,relajada,reggaeton,si,salir,si
8924,noche,nocturno,no,universitaria,si,si,si,sin mascotas,pedir comida,si,si,si,relajada,clasica,no,salir,si
8925,noche,nocturno,no,universitaria,si,si,no,sin mascotas,cocinar,si,si,no,ordenada,pop,si,salir,si
8926,mañana,madrugador,si,universitaria,no,no,si,sin mascotas,cocinar,no,no,no,relajada,pop,no,casa,no
8927,noche,nocturno,si,secundaria,si,si,no,con mascotas,pedir comida,si,no,si,relajada,reggaeton,si,salir,si
8928,noche,nocturno,no,universitaria,si,si,no,con mascotas,pedir comida,si,si,si,ordenada,clasica,si,salir,si
8929,noche,nocturno,no,universitaria,si,si,no,con mascotas,pedir comida,si,si,si,ordenada,rock,si,casa,si
8930,mañana,madrugador,si,primaria,no,no,si,sin mascotas,cocinar,no,si,no,ordenada,rock,no,casa,si
8931,mañana,madrugador,si,primaria,no,no,si,sin mascotas,cocinar,no,si,no,ordenada,reggaeton,no,salir,no
8932,mañana,madrugador,no,universitaria,no,no,si,sin mascotas,cocinar,no,no,no,ordenada,reggaeton,no,casa,no
8933,noche,nocturno,si,secundaria,si,no,no,con mascotas,pedir comida,si,no,si,ordenada,reggaeton,si,salir,no
8934,mañana,madrugador,si,universitaria,no,no,si,sin mascotas,cocinar,si,no,no,ordenada,reggaeton,no,casa,no
8935,mañana,madrugador,si,universitaria,si,no,no,sin mascotas,pedir comida,no,no,no,ordenada,pop,no,casa,no
8936,mañana,madrugador,si,primaria,no,no,si,con mascotas,cocinar,si,no,si,relajada,rock,no,casa,no
8937,noche,madrugador,no,primaria,si,si,si,con mascotas,pedir comida,si,si,si,relajada,reggaeton,no,casa,si
8938,mañana,nocturno,si,secundaria,no,si,si,con mascotas,pedir comida,si,si,si,ordenada,reggaeton,si,casa,no
8939,noche,madrugador,no,universitaria,no,si,no,con mascotas,pedir comida,si,si,si,ordenada,reggaeton,si,salir,si
8940,mañana,madrugador,no,universitaria,si,si,no,con mascotas,pedir comida,si,si,si,relajada,clasica,si,salir,si
8941,mañana,madrugador,no,universitaria,no,no,no,sin mascotas,pedir comida,no,no,no,ordenada,pop,si,casa,no
8942,noche,nocturno,no,universitaria,no,si,no,con mascotas,cocinar,si,si,no,relajada,clasica,si,salir,si
8943,noche,madrugador,no,universitaria,si,no,no,con mascotas,pedir comida,si,si,si,ordenada,reggaeton,si,salir,si
8944,noche,nocturno,no,secundaria,no,si,no,con mascotas,pedir comida,si,si,no,relajada,reggaeton,si,salir,si
8945,noche,nocturno,no,universitaria,si,si,no,con mascotas,pedir comida,si,si,si,ordenada,clasica,si,casa,no
8946,noche,nocturno,no,universitaria,si,si,no,con mascotas,pedir comida,si,si,no,relajada,rock,si,salir,si
8947,noche,nocturno,si,primaria,si,si,si,sin mascotas,pedir comida,si,no,si,ordenada,rock,no,casa,no
8948,noche,madrugador,no,universitaria,no,no,no,con mascotas,pedir comida,si,si,si,relajada,reggaeton,si,salir,si
8949,noche,nocturno,no,universitaria,si,si,si,con mascotas,pedir comida,si,si,si,relajada,pop,si,salir,no
8950,mañana,madrugador,si,primaria,no,no,no,sin mascotas,pedir comida,no,no,no,ordenada,rock,no,casa,no
8951,mañana,nocturno,si,universitaria,si,si,no,con mascotas,pedir comida,si,si,si,relajada,clasica,si,salir,si
8952,mañana,madrugador,no,universitaria,no,no,no,sin mascotas,cocinar,no,no,no,relajada,pop,si,salir,si
8953,mañana,madrugador,no,universitaria,si,si,si,con mascotas,pedir comida,si,si,si,relajada,clasica,si,salir,si
8954,noche,nocturno,no,secundaria,no,si,no,con mascotas,pedir comida,no,no,si,relajada,reggaeton,no,salir,si
8955,noche,nocturno,si,secundaria,si,si,no,con mascotas,pedir comida,no,no,si,relajada,reggaeton,si,salir,no
8956,noche,nocturno,no,secundaria,si,si,si,con mascotas,pedir comida,no,si,si,relajada,reggaeton,si,casa,no
8957,mañana,madrugador,si,primaria,no,no,si,sin mascotas,cocinar,no,no,no,relajada,rock,si,casa,no
8958,noche,madrugador,si,primaria,no,no,no,sin mascotas,cocinar,no,no,no,ordenada,rock,no,casa,no
8959,noche,madrugador,no,primaria,no,si,no,sin mascotas,pedir comida,si,si,si,relajada,clasica,si,casa,si
8960,noche,madrugador,no,secundaria,si,si,no,con mascotas,pedir comida,no,si,si,relajada,pop,si,salir,si
8961,noche,nocturno,no,secundaria,si,no,si,sin mascotas,pedir comida,si,si,no,relajada,reggaeton,si,salir,si
8962,noche,madrugador,si,primaria,no,no,si,con mascotas,cocinar,no,no,no,relajada,rock,no,casa,no
8963,mañana,nocturno,si,primaria,no,si,si,sin mascotas,cocinar,si,no,no,relajada,rock,no,casa,si
8964,noche,madrugador,no,universitaria,no,si,no,con mascotas,pedir comida,si,si,si,relajada,clasica,no,salir,si
8965,mañana,nocturno,no,secundaria,si,si,no,sin mascotas,pedir comida,si,si,no,relajada,reggaeton,si,casa,no
8966,mañana,madrugador,si,secundaria,si,si,si,sin mascotas,cocinar,no,no,no,ordenada,pop,no,casa,no
8967,noche,nocturno,si,universitaria,no,si,no,con mascotas,pedir comida,si,no,no,ordenada,clasica,no,casa,si
8968,mañana,madrugador,no,primaria,no,no,si,con mascotas,cocinar,no,no,no,ordenada,rock,no,casa,no
8969,mañana,nocturno,si,universitaria,si,no,si,sin mascotas,cocinar,si,no,no,ordenada,rock,no,casa,no
8970,noche,madrugador,si,primaria,no,no,si,sin mascotas,cocinar,no,no,no,ordenada,rock,no,casa,si
8971,noche,madrugador,no,secundaria,no,no,no,con mascotas,pedir comida,si,no,si,ordenada,reggaeton,si,salir,si
8972,mañana,madrugador,si,universitaria,no,no,si,sin mascotas,cocinar,no,no,no,ordenada,pop,no,casa,no
8973,noche,nocturno,si,secundaria,si,no,si,con mascotas,cocinar,no,no,si,relajada,reggaeton,si,salir,no
8974,mañana,madrugador,no,universitaria,no,no,si,sin mascotas,pedir comida,no,no,no,relajada,pop,si,casa,no
8975,noche,nocturno,no,secundaria,si,si,no,con mascotas,pedir comida,no,si,si,ordenada,reggaeton,no,salir,si
8976,mañana,madrugador,si,primaria,si,si,si,sin mascotas,pedir comida,no,no,no,ordenada,clasica,no,casa,no
8977,mañana,madrugador,no,universitaria,si,si,no,con mascotas,pedir comida,si,no,si,ordenada,clasica,si,salir,si
8978,mañana,madrugador,si,primaria,no,si,si,sin mascotas,pedir comida,si,no,si,ordenada,clasica,no,casa,no
8979,mañana,nocturno,si,primaria,no,no,no,sin mascotas,pedir comida,no,no,no,ordenada,rock,no,casa,no
8980,noche,nocturno,si,primaria,si,si,no,con mascotas,pedir comida,si,no,si,ordenada,reggaeton,si,salir,si
8981,mañana,nocturno,no,secundaria,si,si,no,con mascotas,pedir comida,si,si,si,relajada,reggaeton,si,salir,si
8982,mañana,madrugador,si,primaria,no,no,si,sin mascotas,cocinar,no,no,no,ordenada,rock,si,casa,no
8983,noche,nocturno,no,secundaria,no,si,si,con mascotas,pedir comida,no,si,si,relajada,reggaeton,si,salir,si
8984,noche,nocturno,si,universitaria,si,si,no,sin mascotas,pedir comida,si,si,no,ordenada,clasica,si,salir,no
8985,noche,madrugador,no,secundaria,si,si,no,con mascotas,pedir comida,si,si,no,ordenada,reggaeton,si,salir,no
8986,noche,nocturno,no,secundaria,no,si,no,con mascotas,pedir comida,si,si,no,ordenada,rock,si,salir,si
8987,noche,nocturno,no,universitaria,si,si,no,sin mascotas,cocinar,no,si,si,relajada,reggaeton,si,salir,si
8988,noche,madrugador,no,universitaria,si,si,no,con mascotas,pedir comida,si,si,no,ordenada,clasica,no,salir,si
8989,noche,madrugador,no,universitaria,si,si,no,con mascotas,pedir comida,si,si,si,relajada,clasica,si,salir,si
8990,mañana,madrugador,no,secundaria,no,si,no,con mascotas,pedir comida,si,si,si,ordenada,reggaeton,si,salir,si
8991,mañana,nocturno,si,primaria,no,no,si,sin mascotas,pedir comida,no,si,no,ordenada,rock,no,casa,no
8992,noche,madrugador,si,primaria,no,no,no,con mascotas,cocinar,no,no,no,ordenada,rock,no,casa,si
8993,noche,madrugador,no,secundaria,no,no,si,con mascotas,pedir comida,si,si,si,relajada,reggaeton,si,casa,si
8994,mañana,madrugador,si,secundaria,no,no,si,sin mascotas,cocinar,no,si,si,ordenada,pop,si,casa,si
8995,mañana,madrugador,si,universitaria,no,no,no,sin mascotas,cocinar,no,no,no,ordenada,reggaeton,no,casa,no
8996,noche,nocturno,no,secundaria,si,no,no,con mascotas,pedir comida,si,si,si,relajada,reggaeton,si,salir,si
8997,noche,madrugador,no,universitaria,si,si,no,sin mascotas,pedir comida,si,si,si,relajada,clasica,si,casa,si
8998,noche,nocturno,no,universitaria,no,si,si,con mascotas,pedir comida,si,si,si,relajada,pop,si,salir,si
8999,noche,nocturno,si,secundaria,si,no,no,con mascotas,pedir comida,no,no,si,relajada,reggaeton,no,salir,si
9000,noche,nocturno,si,secundaria,si,si,no,sin mascotas,pedir comida,si,si,si,relajada,reggaeton,si,salir,si
9001,mañana,nocturno,no,secundaria,si,si,no,con mascotas,pedir comida,no,si,si,relajada,reggaeton,si,salir,si
9002,mañana,madrugador,si,primaria,si,no,si,sin mascotas,cocinar,no,no,no,ordenada,rock,no,salir,si
9003,noche,madrugador,no,universitaria,no,no,si,sin mascotas,cocinar,no,no,no,ordenada,pop,no,casa,no
9004,mañana,madrugador,no,secundaria,si,si,no,con mascotas,pedir comida,no,si,si,relajada,reggaeton,si,salir,si
9005,noche,nocturno,no,universitaria,si,no,no,con mascotas,pedir comida,si,si,si,relajada,rock,si,salir,si
9006,mañana,madrugador,no,primaria,no,no,no,sin mascotas,pedir comida,no,no,no,ordenada,rock,no,casa,no
9007,mañana,madrugador,si,universitaria,no,no,si,sin mascotas,cocinar,no,no,no,ordenada,pop,no,casa,no
9008,mañana,madrugador,si,universitaria,no,no,si,sin mascotas,pedir comida,si,no,no,relajada,pop,si,casa,no
9009,mañana,madrugador,si,universitaria,si,no,si,sin mascotas,cocinar,no,no,si,ordenada,pop,no,casa,no
9010,noche,madrugador,si,universitaria,no,no,no,sin mascotas,cocinar,no,no,no,ordenada,pop,no,casa,no
9011,mañana,madrugador,si,primaria,no,no,si,sin mascotas,pedir comida,no,no,no,relajada,pop,si,casa,no
9012,mañana,madrugador,si,universitaria,no,si,si,sin mascotas,pedir comida,no,si,no,ordenada,reggaeton,no,casa,no
9013,mañana,nocturno,si,universitaria,no,no,si,con mascotas,cocinar,no,no,no,ordenada,rock,no,casa,no
9014,noche,nocturno,no,universitaria,si,si,no,sin mascotas,pedir comida,si,si,si,relajada,clasica,si,salir,si
9015,noche,nocturno,no,secundaria,no,no,no,con mascotas,pedir comida,no,no,si,relajada,reggaeton,si,salir,si
9016,mañana,madrugador,si,universitaria,si,no,no,sin mascotas,pedir comida,no,no,si,ordenada,rock,no,casa,no
9017,mañana,madrugador,si,universitaria,si,si,si,sin mascotas,cocinar,no,si,no,ordenada,pop,no,salir,no
9018,mañana,nocturno,no,secundaria,no,no,no,con mascotas,pedir comida,si,no,si,relajada,reggaeton,si,salir,si
9019,noche,madrugador,no,universitaria,si,si,no,con mascotas,pedir comida,si,si,si,relajada,clasica,si,salir,no
9020,noche,nocturno,no,universitaria,si,si,no,sin mascotas,pedir comida,no,si,si,relajada,reggaeton,si,salir,si
9021,mañana,madrugador,si,universitaria,no,no,si,con mascotas,cocinar,si,no,no,ordenada,rock,no,salir,no
9022,mañana,madrugador,si,universitaria,no,no,no,sin mascotas,cocinar,no,si,si,relajada,pop,si,casa,no
9023,mañana,madrugador,si,secundaria,no,no,si,sin mascotas,cocinar,no,no,si,ordenada,rock,no,casa,no
9024,noche,madrugador,si,universitaria,no,no,si,sin mascotas,cocinar,no,no,si,ordenada,pop,no,casa,no
9025,noche,nocturno,no,universitaria,si,si,no,con mascotas,pedir comida,si,si,si,ordenada,clasica,si,salir,si
9026,mañana,madrugador,si,secundaria,no,no,si,con mascotas,cocinar,no,no,no,ordenada,reggaeton,no,casa,no
9027,noche,nocturno,si,universitaria,no,no,si,sin mascotas,cocinar,no,no,no,ordenada,pop,no,casa,no
9028,mañana,madrugador,no,universitaria,no,no,si,con mascotas,cocinar,no,si,no,ordenada,rock,no,casa,no
9029,mañana,madrugador,si,primaria,no,no,si,sin mascotas,cocinar,si,no,no,ordenada,rock,no,salir,no
9030,mañana,madrugador,si,primaria,si,no,si,sin mascotas,cocinar,si,no,no,relajada,reggaeton,no,casa,no
9031,noche,nocturno,si,secundaria,no,no,si,sin mascotas,cocinar,no,no,no,ordenada,rock,no,casa,no
9032,noche,nocturno,no,secundaria,si,no,no,sin mascotas,pedir comida,si,si,si,relajada,reggaeton,si,salir,si
9033,noche,nocturno,no,secundaria,si,si,si,con mascotas,pedir comida,si,si,si,relajada,clasica,si,salir,si
9034,mañana,madrugador,si,universitaria,si,no,si,sin mascotas,cocinar,no,no,no,ordenada,pop,no,salir,no
9035,noche,nocturno,no,universitaria,si,no,no,con mascotas,pedir comida,no,si,si,relajada,clasica,si,salir,si
9036,noche,madrugador,si,primaria,no,no,si,sin mascotas,cocinar,no,si,si,ordenada,reggaeton,no,salir,no
9037,noche,nocturno,si,universitaria,si,si,no,con mascotas,pedir comida,si,no,si,relajada,clasica,si,salir,si
9038,mañana,madrugador,si,primaria,si,no,si,sin mascotas,pedir comida,si,no,no,relajada,rock,si,casa,no
9039,noche,nocturno,no,universitaria,si,si,no,sin mascotas,pedir comida,no,si,si,relajada,clasica,si,salir,si
9040,noche,nocturno,no,secundaria,si,si,si,con mascotas,pedir comida,no,no,si,relajada,reggaeton,si,salir,si
9041,noche,nocturno,no,secundaria,si,si,no,con mascotas,pedir comida,no,si,si,relajada,reggaeton,si,salir,si
9042,noche,nocturno,si,secundaria,si,si,no,con mascotas,pedir comida,si,si,si,relajada,clasica,si,salir,si
9043,mañana,madrugador,si,universitaria,no,no,si,sin mascotas,cocinar,si,no,no,ordenada,pop,si,casa,si
9044,mañana,nocturno,no,universitaria,no,no,no,sin mascotas,cocinar,no,no,si,relajada,pop,no,casa,si
9045,mañana,madrugador,si,universitaria,no,no,si,sin mascotas,cocinar,si,no,si,ordenada,pop,si,casa,no
9046,noche,madrugador,no,universitaria,si,no,si,sin mascotas,pedir comida,si,no,no,ordenada,rock,no,casa,no
9047,mañana,madrugador,si,primaria,no,no,si,sin mascotas,pedir comida,no,no,no,ordenada,reggaeton,no,casa,no
9048,mañana,madrugador,si,primaria,si,no,si,sin mascotas,cocinar,no,no,no,ordenada,pop,si,salir,no
9049,noche,nocturno,si,secundaria,si,si,no,con mascotas,pedir comida,no,si,si,relajada,reggaeton,si,salir,si
9050,mañana,madrugador,no,primaria,no,si,si,con mascotas,cocinar,no,no,no,ordenada,rock,no,casa,no
9051,mañana,madrugador,si,primaria,si,no,si,sin mascotas,pedir comida,no,no,no,ordenada,rock,no,casa,no
9052,mañana,nocturno,no,universitaria,si,si,no,con mascotas,pedir comida,si,si,si,relajada,clasica,si,salir,no
9053,noche,nocturno,no,universitaria,si,si,no,con mascotas,pedir comida,si,si,si,ordenada,pop,si,salir,si
9054,mañana,madrugador,no,universitaria,no,si,si,sin mascotas,cocinar,no,no,no,ordenada,pop,no,casa,no
9055,mañana,madrugador,si,universitaria,no,no,no,sin mascotas,cocinar,no,no,no,relajada,pop,no,casa,no
9056,mañana,madrugador,no,universitaria,no,no,no,con mascotas,cocinar,no,no,no,ordenada,reggaeton,no,casa,no
9057,mañana,madrugador,si,primaria,no,no,si,con mascotas,cocinar,no,no,si,ordenada,rock,no,casa,no
9058,noche,madrugador,no,universitaria,si,si,no,sin mascotas,pedir comida,si,si,no,relajada,clasica,si,salir,si
9059,mañana,madrugador,si,primaria,no,no,si,con mascotas,cocinar,no,no,si,ordenada,rock,no,casa,no
9060,mañana,madrugador,si,universitaria,no,no,si,sin mascotas,cocinar,no,no,no,relajada,reggaeton,no,casa,no
9061,noche,nocturno,si,primaria,no,si,si,con mascotas,cocinar,no,no,si,relajada,reggaeton,no,casa,no
9062,noche,madrugador,no,secundaria,si,no,no,con mascotas,pedir comida,si,si,si,relajada,reggaeton,si,salir,si
9063,noche,madrugador,si,primaria,si,no,no,con mascotas,cocinar,no,no,no,ordenada,rock,no,casa,no
9064,noche,nocturno,si,secundaria,si,no,si,sin mascotas,pedir comida,si,si,si,relajada,reggaeton,si,salir,si
9065,noche,nocturno,no,secundaria,no,si,si,con mascotas,cocinar,si,si,si,relajada,reggaeton,si,salir,si
9066,mañana,madrugador,si,primaria,si,no,si,con mascotas,cocinar,no,no,no,ordenada,rock,si,casa,si
9067,noche,nocturno,si,universitaria,si,si,no,con mascotas,pedir comida,no,si,si,relajada,reggaeton,si,salir,si
9068,noche,nocturno,no,secundaria,si,si,no,con mascotas,pedir comida,si,si,no,relajada,reggaeton,si,salir,si
9069,noche,madrugador,no,secundaria,si,si,no,con mascotas,pedir comida,si,si,si,relajada,rock,si,casa,si
9070,noche,nocturno,si,primaria,no,no,si,con mascotas,cocinar,si,si,no,ordenada,rock,no,casa,no
9071,mañana,madrugador,si,primaria,no,no,si,sin mascotas,cocinar,no,no,si,relajada,rock,no,casa,no
9072,noche,nocturno,si,secundaria,no,si,no,con mascotas,pedir comida,si,si,si,relajada,reggaeton,si,salir,si
9073,noche,nocturno,no,universitaria,si,no,no,con mascotas,pedir comida,si,si,si,relajada,clasica,si,salir,si
9074,mañana,madrugador,si,universitaria,no,no,si,con mascotas,pedir comida,si,no,no,ordenada,pop,no,casa,no
9075,noche,nocturno,no,universitaria,si,si,no,con mascotas,pedir comida,si,si,si,relajada,clasica,si,salir,si
9076,noche,nocturno,no,universitaria,si,no,si,con mascotas,pedir comida,no,si,si,relajada,reggaeton,si,salir,si
9077,noche,madrugador,no,universitaria,si,si,no,con mascotas,pedir comida,si,si,no,ordenada,reggaeton,no,salir,si
9078,noche,nocturno,no,secundaria,si,no,si,con mascotas,cocinar,si,si,si,relajada,pop,no,salir,si
9079,mañana,madrugador,si,universitaria,si,no,si,sin mascotas,cocinar,no,no,si,relajada,pop,si,casa,no
9080,noche,nocturno,no,secundaria,si,si,si,con mascotas,pedir comida,no,si,si,relajada,reggaeton,no,salir,si
9081,mañana,nocturno,no,secundaria,no,si,si,con mascotas,pedir comida,no,si,si,relajada,reggaeton,si,salir,no
9082,mañana,madrugador,si,universitaria,si,no,no,sin mascotas,pedir comida,no,no,no,ordenada,pop,no,casa,si
9083,noche,madrugador,no,secundaria,si,si,si,con mascotas,pedir comida,no,si,si,relajada,reggaeton,si,casa,si
9084,noche,nocturno,si,secundaria,no,no,no,con mascotas,pedir comida,si,si,si,relajada,reggaeton,si,casa,si
9085,mañana,nocturno,si,primaria,no,no,si,sin mascotas,cocinar,si,no,si,relajada,rock,no,casa,no
9086,noche,nocturno,no,secundaria,si,si,si,con mascotas,pedir comida,si,si,si,ordenada,reggaeton,no,salir,si
9087,mañana,nocturno,si,primaria,no,si,no,con mascotas,pedir comida,si,si,si,relajada,reggaeton,si,salir,si
9088,noche,nocturno,si,secundaria,si,no,no,con mascotas,pedir comida,no,si,si,relajada,reggaeton,no,salir,si
9089,noche,nocturno,no,universitaria,si,si,no,con mascotas,pedir comida,si,si,si,ordenada,clasica,si,salir,si
9090,noche,nocturno,no,universitaria,si,si,si,sin mascotas,pedir comida,si,si,si,relajada,reggaeton,si,salir,si
9091,mañana,madrugador,si,universitaria,no,no,si,sin mascotas,pedir comida,si,no,no,ordenada,pop,si,casa,no
9092,noche,nocturno,no,universitaria,no,si,si,con mascotas,pedir comida,si,si,no,relajada,pop,si,salir,si
9093,mañana,madrugador,si,primaria,si,si,si,con mascotas,cocinar,si,si,no,ordenada,rock,no,casa,no
9094,mañana,madrugador,si,primaria,si,no,si,sin mascotas,pedir comida,no,no,no,ordenada,rock,si,casa,no
9095,noche,madrugador,si,universitaria,no,si,si,sin mascotas,cocinar,no,no,no,ordenada,pop,no,casa,no
9096,mañana,madrugador,si,primaria,no,no,no,con mascotas,cocinar,no,no,no,relajada,clasica,no,casa,no
9097,mañana,madrugador,no,secundaria,no,no,si,sin mascotas,pedir comida,si,no,no,ordenada,rock,no,casa,no
9098,noche,madrugador,no,universitaria,si,si,no,con mascotas,pedir comida,si,no,si,relajada,clasica,si,casa,si
9099,mañana,madrugador,si,primaria,si,si,si,con mascotas,cocinar,si,no,no,ordenada,rock,si,casa,no
9100,noche,madrugador,no,universitaria,si,si,si,con mascotas,pedir comida,si,si,si,relajada,rock,si,salir,si
9101,noche,nocturno,no,secundaria,si,si,si,con mascotas,cocinar,si,si,si,relajada,reggaeton,si,salir,si
9102,mañana,madrugador,si,universitaria,no,no,si,sin mascotas,cocinar,no,no,no,ordenada,pop,si,casa,no
9103,noche,nocturno,si,secundaria,si,si,no,sin mascotas,pedir comida,si,no,si,relajada,reggaeton,si,salir,si
9104,noche,nocturno,si,primaria,no,no,si,sin mascotas,cocinar,no,no,no,relajada,rock,no,casa,no
9105,mañana,madrugador,si,universitaria,si,si,si,sin mascotas,pedir comida,no,no,no,relajada,clasica,no,salir,no
9106,mañana,madrugador,si,universitaria,no,no,si,sin mascotas,cocinar,no,no,no,relajada,pop,no,casa,no
